name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@llunavermella	<a href="https://twitter.com/llunavermella" target="_blank">llunavermella</a>	166	0	1	3532	791	445765	catalunya	024
@Llusa19	<a href="https://twitter.com/Llusa19" target="_blank">Llusa19</a>	11	0	1	26	124	4392		009
@LlusEsterri	<a href="https://twitter.com/LlusEsterri" target="_blank">LlusEsterri</a>	1	0	1	17	33	636	Barcelona	012
@LMadurell	<a href="https://twitter.com/LMadurell" target="_blank">LMadurell</a>	11	0	1	582	437	25159		004
@lmbarcelo	<a href="https://twitter.com/lmbarcelo" target="_blank">lmbarcelo</a>	5	0	1	762	2138	22908	barcelona	004
@LMDreamerOnly	<a href="https://twitter.com/LMDreamerOnly" target="_blank">LMDreamerOnly</a>	1	0	1	687	496	20144	Huelva-Madrid	086
@lnp88	<a href="https://twitter.com/lnp88" target="_blank">lnp88</a>	2	0	1	17	167	42		023
@locadelxsgatxs	<a href="https://twitter.com/locadelxsgatxs" target="_blank">locadelxsgatxs</a>	1	0	1	6	46	264		027
@locisko	<a href="https://twitter.com/locisko" target="_blank">locisko</a>	3	0	1	146	455	3775	Països Catalans	021
@LocoTaca	<a href="https://twitter.com/LocoTaca" target="_blank">LocoTaca</a>	36	0	14	4	24	378	Manresa, Catalunya	013
@Logatemmascarat	<a href="https://twitter.com/Logatemmascarat" target="_blank">Logatemmascarat</a>	7	0	1	912	526	37023	Vila de Gràcia-Països Catalans	143
@lola_creus	<a href="https://twitter.com/lola_creus" target="_blank">lola_creus</a>	4	0	2	75	315	1021		075
@LolaEspasa	<a href="https://twitter.com/LolaEspasa" target="_blank">LolaEspasa</a>	2	1	0	412	721	11705	As Moitas,	316
@lolaq20	<a href="https://twitter.com/lolaq20" target="_blank">lolaq20</a>	1	0	1	5581	4635	75464		098
@lolaromeu10	<a href="https://twitter.com/lolaromeu10" target="_blank">lolaromeu10</a>	29	0	2	1599	1983	37875	BCN	012
@loligonzalez68	<a href="https://twitter.com/loligonzalez68" target="_blank">loligonzalez68</a>	28	0	3	22	78	7103	Sant Celoni, Catalunya	038
@lolillobcn	<a href="https://twitter.com/lolillobcn" target="_blank">lolillobcn</a>	3	0	1	83	279	2709	Badalona	009
@lolimuar	<a href="https://twitter.com/lolimuar" target="_blank">lolimuar</a>	4	0	1	911	1319	19232	Catalunya	021
@LongaronM	<a href="https://twitter.com/LongaronM" target="_blank">LongaronM</a>	5	0	1	89	216	727	Barcelona	007
@lopalangana	<a href="https://twitter.com/lopalangana" target="_blank">lopalangana</a>	5	0	2	435	470	3313	Al Lavabo	004
@loputosatir	<a href="https://twitter.com/loputosatir" target="_blank">loputosatir</a>	4	0	1	883	2455	22573	Sota l'ombra de l'atzavara	020
@LoRabosa	<a href="https://twitter.com/LoRabosa" target="_blank">LoRabosa</a>	0	2	0					161
@lordamarauri	<a href="https://twitter.com/lordamarauri" target="_blank">lordamarauri</a>	18	0	3	100	231	1044		018
@lordbmoncunill	<a href="https://twitter.com/lordbmoncunill" target="_blank">lordbmoncunill</a>	2	2	0	24	111	148		157
@LordCaptainLol	<a href="https://twitter.com/LordCaptainLol" target="_blank">LordCaptainLol</a>	34	0	3	69	126	8400		023
@lostflood	<a href="https://twitter.com/lostflood" target="_blank">lostflood</a>	2	0	1	72	172	2682		003
@louisbcn17141	<a href="https://twitter.com/louisbcn17141" target="_blank">louisbcn17141</a>	11	0	1	30	27	3318		125
@loulofish	<a href="https://twitter.com/loulofish" target="_blank">loulofish</a>	2	0	1	29	141	270	barcelona	006
@loumeca	<a href="https://twitter.com/loumeca" target="_blank">loumeca</a>	1	0	1	64	97	300	Lleida	226
@lourdescasadem	<a href="https://twitter.com/lourdescasadem" target="_blank">lourdescasadem</a>	7	0	1	340	605	4623		019
@LoVilot	<a href="https://twitter.com/LoVilot" target="_blank">LoVilot</a>	1	0	1	192	614	4582	Catalunya	087
@lpascual60	<a href="https://twitter.com/lpascual60" target="_blank">lpascual60</a>	4	0	1	645	1141	12869	Barcelona	115
@lptrabal	<a href="https://twitter.com/lptrabal" target="_blank">lptrabal</a>	2	0	2	6	95	890		027
@lpujadas	<a href="https://twitter.com/lpujadas" target="_blank">lpujadas</a>	2	1	0	535	785	7832	Taradell, Catalunya	315
@lsegurap	<a href="https://twitter.com/lsegurap" target="_blank">lsegurap</a>	5	0	1	225	346	8323	Alpicat - Lleida	009
@LuciaMontejo	<a href="https://twitter.com/LuciaMontejo" target="_blank">LuciaMontejo</a>	1	2	0	1051	81	13274	Asturies/ Mundu alantre	185
@Luciano1Alberti	<a href="https://twitter.com/Luciano1Alberti" target="_blank">Luciano1Alberti</a>	2	0	1	844	1147	30058		197
@LuciaSanchez_13	<a href="https://twitter.com/LuciaSanchez_13" target="_blank">LuciaSanchez_13</a>	1	0	1	396	387	8672		086
@LuciMonterde	<a href="https://twitter.com/LuciMonterde" target="_blank">LuciMonterde</a>	20	0	1	870	870	34715		044
@LuckyAlessandro	<a href="https://twitter.com/LuckyAlessandro" target="_blank">LuckyAlessandro</a>	2	0	1	409	86	8642	Españistán	098
@luischicotefer	<a href="https://twitter.com/luischicotefer" target="_blank">luischicotefer</a>	3	0	1	736	2258	5117	Badalona , Catalunya.	012
@luisdvelasco	<a href="https://twitter.com/luisdvelasco" target="_blank">luisdvelasco</a>	1	0	1	5920	735	21980	Madrid ("No ens roba")	194
@lumavi2010	<a href="https://twitter.com/lumavi2010" target="_blank">lumavi2010</a>	1	0	1	10	42	188		260
@lunae069	<a href="https://twitter.com/lunae069" target="_blank">lunae069</a>	1	0	1	2611	2132	96413	Madrid	108
@lupinthebost	<a href="https://twitter.com/lupinthebost" target="_blank">lupinthebost</a>	12	0	1	710	1175	41747		009
@Lursamae	<a href="https://twitter.com/Lursamae" target="_blank">Lursamae</a>	1	0	1	23	131	1032		040
@lustre_il	<a href="https://twitter.com/lustre_il" target="_blank">lustre_il</a>	2	0	2	44	261	229		012
@LuvNeyMessiFCB	<a href="https://twitter.com/LuvNeyMessiFCB" target="_blank">LuvNeyMessiFCB</a>	2	0	1	789	376	38478		009
@LVDGAVA	<a href="https://twitter.com/LVDGAVA" target="_blank">LVDGAVA</a>	2	0	1	256	528	7948	Gavà, España	004
@M_BrokenLeg	<a href="https://twitter.com/M_BrokenLeg" target="_blank">M_BrokenLeg</a>	22	0	1	8965	6516	308583	BCN/Lluçanès, Catalunya	069
@M_cc74	<a href="https://twitter.com/M_cc74" target="_blank">M_cc74</a>	12	0	2	84	155	4191	Barcelona, España	084
@m_flaire	<a href="https://twitter.com/m_flaire" target="_blank">m_flaire</a>	1	0	1	21	42	754	Aiguafreda	010
@M8ntserrat73	<a href="https://twitter.com/M8ntserrat73" target="_blank">M8ntserrat73</a>	3	0	1	484	560	1760		007
@Macael07	<a href="https://twitter.com/Macael07" target="_blank">Macael07</a>	1	0	1	5943	6469	93081	MACAEL (ALMERIA)	108
@macca1877	<a href="https://twitter.com/macca1877" target="_blank">macca1877</a>	1	0	1	2704	3229	31568	Scotland	009
@maceiragz	<a href="https://twitter.com/maceiragz" target="_blank">maceiragz</a>	2	0	1	1680	1235	2098	Santiago de Compostela. GALIZA	122
@macia68	<a href="https://twitter.com/macia68" target="_blank">macia68</a>	1	0	1	479	892	6021	Alòs de Balaguer	141
@MAd_PIp	<a href="https://twitter.com/MAd_PIp" target="_blank">MAd_PIp</a>	2	0	1	28	32	2107		009
@Madominguezlop1	<a href="https://twitter.com/Madominguezlop1" target="_blank">Madominguezlop1</a>	1	0	1	9	49	383		091
@madoucan	<a href="https://twitter.com/madoucan" target="_blank">madoucan</a>	4	0	1	32	310	780		009
@madovi19571	<a href="https://twitter.com/madovi19571" target="_blank">madovi19571</a>	19	0	2	442	42	72573		008
@mafaldadelleida	<a href="https://twitter.com/mafaldadelleida" target="_blank">mafaldadelleida</a>	8	0	1	129	216	9755	Barcelona	034
@mafaldaviolant	<a href="https://twitter.com/mafaldaviolant" target="_blank">mafaldaviolant</a>	5	0	1	497	695	5509		214
@magatzem	<a href="https://twitter.com/magatzem" target="_blank">magatzem</a>	5	0	2	96	117	6317		004
@MagdaBusquets	<a href="https://twitter.com/MagdaBusquets" target="_blank">MagdaBusquets</a>	1	0	1	44	66	1337	el Prat de Llobregat, Espanya	101
@magdacas	<a href="https://twitter.com/magdacas" target="_blank">magdacas</a>	0	17	0					001
@magdalaveca	<a href="https://twitter.com/magdalaveca" target="_blank">magdalaveca</a>	34	0	1	93	602	9742	Catalunya	004
@magdaoriap	<a href="https://twitter.com/magdaoriap" target="_blank">magdaoriap</a>	31	0	3	670	935	22604	Castelldefels, Espanya	004
@MagiCamps	<a href="https://twitter.com/MagiCamps" target="_blank">MagiCamps</a>	1	0	1	1774	469	3954	Barcelona	018
@Mahalta2	<a href="https://twitter.com/Mahalta2" target="_blank">Mahalta2</a>	4	0	1	22	58	1616		121
@maikarobert	<a href="https://twitter.com/maikarobert" target="_blank">maikarobert</a>	6	0	1	383	874	3697	Vilanova i la Geltrú	006
@maikenbosk	<a href="https://twitter.com/maikenbosk" target="_blank">maikenbosk</a>	3	0	1	81	630	1258	Anywhere	101
@maite_sabater	<a href="https://twitter.com/maite_sabater" target="_blank">maite_sabater</a>	4	0	1	27	223	1017		009
@maitema1973	<a href="https://twitter.com/maitema1973" target="_blank">maitema1973</a>	21	0	4	1347	1558	108608		018
@Maitetxu_	<a href="https://twitter.com/Maitetxu_" target="_blank">Maitetxu_</a>	4	0	1	609	992	12119	Sant Andreu-Catalunya	018
@Majoral33	<a href="https://twitter.com/Majoral33" target="_blank">Majoral33</a>	14	0	2	591	1583	3205		006
@malabitxa	<a href="https://twitter.com/malabitxa" target="_blank">malabitxa</a>	1	0	1	161	619	1639		109
@malborpu	<a href="https://twitter.com/malborpu" target="_blank">malborpu</a>	0	1	0					313
@malesherbescgt	<a href="https://twitter.com/malesherbescgt" target="_blank">malesherbescgt</a>	2	0	1	1039	1149	10322	Barcelona	005
@Malkortz	<a href="https://twitter.com/Malkortz" target="_blank">Malkortz</a>	1	0	1	468	549	7229	Hondarribia	016
@Mallus_Malleus	<a href="https://twitter.com/Mallus_Malleus" target="_blank">Mallus_Malleus</a>	21	0	1	762	775	69931	Terrassa	009
@malzuria	<a href="https://twitter.com/malzuria" target="_blank">malzuria</a>	1	1	0	74	179	6543	Barcelona	314
@mamia55	<a href="https://twitter.com/mamia55" target="_blank">mamia55</a>	6	0	1	39	385	4930		009
@ManceboDomenech	<a href="https://twitter.com/ManceboDomenech" target="_blank">ManceboDomenech</a>	1	0	1	30	85	4642		076
@manel_martinezg	<a href="https://twitter.com/manel_martinezg" target="_blank">manel_martinezg</a>	13	0	1	220	184	46308		084
@manel_monllao	<a href="https://twitter.com/manel_monllao" target="_blank">manel_monllao</a>	4	2	0	594	1031	4353	Baix Llobregat	065
@Manel4bg	<a href="https://twitter.com/Manel4bg" target="_blank">Manel4bg</a>	12	0	4	141	951	1755	Cataluña, España	009
@manelanzon	<a href="https://twitter.com/manelanzon" target="_blank">manelanzon</a>	3	0	1	460	1300	3230	Calafell, Tarragona	009
@ManelColomer	<a href="https://twitter.com/ManelColomer" target="_blank">ManelColomer</a>	1	0	1	42	72	578	Mataró, Catalunya	012
@ManelEsteller	<a href="https://twitter.com/ManelEsteller" target="_blank">ManelEsteller</a>	0	25	0					101
@Manelitus_cp	<a href="https://twitter.com/Manelitus_cp" target="_blank">Manelitus_cp</a>	1	0	1	223	571	1691	Barcelona, Catalunya	098
@manelmasso	<a href="https://twitter.com/manelmasso" target="_blank">manelmasso</a>	38	0	1	53	331	8586		012
@ManelPlanas	<a href="https://twitter.com/ManelPlanas" target="_blank">ManelPlanas</a>	10	0	1	582	1013	8427	Olot i Barcelona, Catalunya	040
@manelrawal	<a href="https://twitter.com/manelrawal" target="_blank">manelrawal</a>	19	0	2	310	646	80157	Raval (Barcelona)	009
@manelsarrau	<a href="https://twitter.com/manelsarrau" target="_blank">manelsarrau</a>	4	0	2	553	548	8604		003
@ManelVenegas	<a href="https://twitter.com/ManelVenegas" target="_blank">ManelVenegas</a>	1	0	1	4	40	372	Sabadell, España	175
@ManfredFerrus	<a href="https://twitter.com/ManfredFerrus" target="_blank">ManfredFerrus</a>	3	0	1	159	307	5804		009
@MangelscmAngels	<a href="https://twitter.com/MangelscmAngels" target="_blank">MangelscmAngels</a>	5	0	2	13	174	1240	Barcelona, Cataluña	004
@mangelsgudayol	<a href="https://twitter.com/mangelsgudayol" target="_blank">mangelsgudayol</a>	1	0	1	860	750	22247	Girona	027
@manipulacions	<a href="https://twitter.com/manipulacions" target="_blank">manipulacions</a>	1	1	0	42	325	247	Helsinki, Finlandia	312
@manres4	<a href="https://twitter.com/manres4" target="_blank">manres4</a>	7	0	1	337	506	22863	Manresa, Espanya	009
@manu_fuenla	<a href="https://twitter.com/manu_fuenla" target="_blank">manu_fuenla</a>	1	0	1	1117	1046	19380	Fuenlabrada	103
@ManuelCuyas	<a href="https://twitter.com/ManuelCuyas" target="_blank">ManuelCuyas</a>	2	0	1	22143	600	33596	Mataró-Barcelona	009
@ManuSorianoM	<a href="https://twitter.com/ManuSorianoM" target="_blank">ManuSorianoM</a>	1	0	1	390	521	1794	Lleida	109
@maolitoJose	<a href="https://twitter.com/maolitoJose" target="_blank">maolitoJose</a>	1	0	1	35	106	376		103
@mapyjpf	<a href="https://twitter.com/mapyjpf" target="_blank">mapyjpf</a>	4	0	1	40	95	2033		005
@Maqui_A_Belic	<a href="https://twitter.com/Maqui_A_Belic" target="_blank">Maqui_A_Belic</a>	2	0	2	85	517	462	Catalunya	004
@MAR_T_AUTET	<a href="https://twitter.com/MAR_T_AUTET" target="_blank">MAR_T_AUTET</a>	4	0	1	127	185	8475	Torelló	009
@marc_llorens	<a href="https://twitter.com/marc_llorens" target="_blank">marc_llorens</a>	1	0	1	138	549	1001		003
@marcamatalberti	<a href="https://twitter.com/marcamatalberti" target="_blank">marcamatalberti</a>	2	0	1	323	579	11725	Barcelona, St Feliu de Guíxols	003
@MarcAyala_	<a href="https://twitter.com/MarcAyala_" target="_blank">MarcAyala_</a>	20	0	2	2218	3789	15257	Valls | Camp de Tarragona	079
@MarcBaco1	<a href="https://twitter.com/MarcBaco1" target="_blank">MarcBaco1</a>	2	0	1	56	210	282		009
@marcbalastegui	<a href="https://twitter.com/marcbalastegui" target="_blank">marcbalastegui</a>	2	0	1	1123	610	4405	Barcelona	012
@marccastells	<a href="https://twitter.com/marccastells" target="_blank">marccastells</a>	3	0	1	7791	1368	14637	Catalunya	007
@marccollc	<a href="https://twitter.com/marccollc" target="_blank">marccollc</a>	1	0	1	181	230	253	Vic, Catalunya	014
@marccuat	<a href="https://twitter.com/marccuat" target="_blank">marccuat</a>	2	0	1	25	133	361	Barcelona	009
@marcdabad	<a href="https://twitter.com/marcdabad" target="_blank">marcdabad</a>	1	0	1	171	261	1669	Catalunya	014
@marcfer1980	<a href="https://twitter.com/marcfer1980" target="_blank">marcfer1980</a>	5	0	1	333	615	9081		009
@marcffcat	<a href="https://twitter.com/marcffcat" target="_blank">marcffcat</a>	5	1	0	11	26	966		310
@MarcGasco	<a href="https://twitter.com/MarcGasco" target="_blank">MarcGasco</a>	5	0	1	590	1429	8563	Vitacura,Chile -Berguedà,CAT	012
@marcguell	<a href="https://twitter.com/marcguell" target="_blank">marcguell</a>	1	0	1	2359	1107	8345	Vic-Barcelona	014
@MarcJaraGimeno	<a href="https://twitter.com/MarcJaraGimeno" target="_blank">MarcJaraGimeno</a>	10	0	1	1074	2343	33793		009
@marcmonells	<a href="https://twitter.com/marcmonells" target="_blank">marcmonells</a>	0	5	0					121
@MarcPuigtio	<a href="https://twitter.com/MarcPuigtio" target="_blank">MarcPuigtio</a>	1	1	0	417	249	1901		016
@marcrosich	<a href="https://twitter.com/marcrosich" target="_blank">marcrosich</a>	14	0	1	2777	507	3260		009
@MarcSBaeza	<a href="https://twitter.com/MarcSBaeza" target="_blank">MarcSBaeza</a>	17	0	1	263	602	4877	Vila de Gracia, Barcelona	009
@MarcSoldevila	<a href="https://twitter.com/MarcSoldevila" target="_blank">MarcSoldevila</a>	4	0	1	27	39	823		107
@marctoro4	<a href="https://twitter.com/marctoro4" target="_blank">marctoro4</a>	0	1	0					309
@Marctroyano	<a href="https://twitter.com/Marctroyano" target="_blank">Marctroyano</a>	0	1	0					044
@marcus_uf	<a href="https://twitter.com/marcus_uf" target="_blank">marcus_uf</a>	19	0	2	100	645	7274	Barcelona	076
@marcuspiula	<a href="https://twitter.com/marcuspiula" target="_blank">marcuspiula</a>	10	0	1	136	743	11333	Sabadell, Països Catalans	005
@MarcVinya	<a href="https://twitter.com/MarcVinya" target="_blank">MarcVinya</a>	11	2	0	1240	834	13057	Montblanc	173
@marcyanez14	<a href="https://twitter.com/marcyanez14" target="_blank">marcyanez14</a>	4	0	1	1248	537	18069	BCN, L'H, Gasteiz i Sant Pol	130
@MarcZenTime	<a href="https://twitter.com/MarcZenTime" target="_blank">MarcZenTime</a>	36	0	1	1392	1535	34657	CAT	009
@MargalidaM39	<a href="https://twitter.com/MargalidaM39" target="_blank">MargalidaM39</a>	3	0	1	208	521	1609		009
@MargaParellada	<a href="https://twitter.com/MargaParellada" target="_blank">MargaParellada</a>	3	0	1	78	65	2287	Sitges, Cataluña	099
@MargaridaFiGi	<a href="https://twitter.com/MargaridaFiGi" target="_blank">MargaridaFiGi</a>	4	0	1	253	410	2033		014
@MargaridaMontse	<a href="https://twitter.com/MargaridaMontse" target="_blank">MargaridaMontse</a>	1	0	1	4319	4601	159208	Omnium	010
@MargaRoldanB	<a href="https://twitter.com/MargaRoldanB" target="_blank">MargaRoldanB</a>	1	0	1	4	60	34		012
@MarguiGrabu	<a href="https://twitter.com/MarguiGrabu" target="_blank">MarguiGrabu</a>	4	0	1	52	244	3289		027
@maria_9barris	<a href="https://twitter.com/maria_9barris" target="_blank">maria_9barris</a>	3	0	1	6910	7494	6977	Nou Barris, Barcelona	021
@maria_cs00	<a href="https://twitter.com/maria_cs00" target="_blank">maria_cs00</a>	2	0	2	12	46	753		080
@maria_fibla	<a href="https://twitter.com/maria_fibla" target="_blank">maria_fibla</a>	0	5	0					123
@MariaBoschBou	<a href="https://twitter.com/MariaBoschBou" target="_blank">MariaBoschBou</a>	17	0	1	468	743	3423		009
@MariaClarella	<a href="https://twitter.com/MariaClarella" target="_blank">MariaClarella</a>	2	0	2	290	464	2593	Catalunya	009
@mariahelena57b1	<a href="https://twitter.com/mariahelena57b1" target="_blank">mariahelena57b1</a>	15	0	1	410	34	8526	Barcelona, Catalunya	010
@MariaOxbow	<a href="https://twitter.com/MariaOxbow" target="_blank">MariaOxbow</a>	48	0	2	1072	1912	225081	Barcelona	009
@mariapairo98	<a href="https://twitter.com/mariapairo98" target="_blank">mariapairo98</a>	1	0	1	92	97	381	Catalunya	127
@MariaPerpinya	<a href="https://twitter.com/MariaPerpinya" target="_blank">MariaPerpinya</a>	4	0	1	678	669	3268	Empordà	032
@MariaRoigAlsina	<a href="https://twitter.com/MariaRoigAlsina" target="_blank">MariaRoigAlsina</a>	7	0	1	252	578	1611	Tarragona	344
@Maribel_TM	<a href="https://twitter.com/Maribel_TM" target="_blank">Maribel_TM</a>	7	0	1	468	835	24719	Catalunya   27S Si/SI	341
@maribelSJ	<a href="https://twitter.com/maribelSJ" target="_blank">maribelSJ</a>	3	0	1	28	31	296		110
@marietabarcam	<a href="https://twitter.com/marietabarcam" target="_blank">marietabarcam</a>	2	0	1	656	1583	2745		003
@marina_illa	<a href="https://twitter.com/marina_illa" target="_blank">marina_illa</a>	2	0	1	234	733	546		265
@Marinaqueral	<a href="https://twitter.com/Marinaqueral" target="_blank">Marinaqueral</a>	3	0	1	332	301	1390	Barcelona, España	123
@Marinix8	<a href="https://twitter.com/Marinix8" target="_blank">Marinix8</a>	1	1	1	240	511	2882	Vallekas	086
@MarionaAragay	<a href="https://twitter.com/MarionaAragay" target="_blank">MarionaAragay</a>	0	1	0					308
@marionabay	<a href="https://twitter.com/marionabay" target="_blank">marionabay</a>	1	0	1	18	69	1681	Barcelona, Catalunya	091
@marisalennon	<a href="https://twitter.com/marisalennon" target="_blank">marisalennon</a>	1	0	1	828	938	85739		098
@MariusDomingo2	<a href="https://twitter.com/MariusDomingo2" target="_blank">MariusDomingo2</a>	14	0	2	60	43	5820	Camp de Tarragona.	019
@marpallach	<a href="https://twitter.com/marpallach" target="_blank">marpallach</a>	2	0	1	91	146	667	Barcelona, Espanya	003
@marquezmarsol	<a href="https://twitter.com/marquezmarsol" target="_blank">marquezmarsol</a>	7	0	3	49	182	3968	Barcelona, Cataluña	009
@MARserreTA	<a href="https://twitter.com/MARserreTA" target="_blank">MARserreTA</a>	2	0	1	171	322	6495	Barcelona ★ CAT	013
@marta_mrm	<a href="https://twitter.com/marta_mrm" target="_blank">marta_mrm</a>	12	0	1	44	131	1795		009
@Marta110976	<a href="https://twitter.com/Marta110976" target="_blank">Marta110976</a>	2	0	2	4	40	108		076
@MARTA230371	<a href="https://twitter.com/MARTA230371" target="_blank">MARTA230371</a>	19	0	1	46	71	4185	Barcelona	009
@martaa_66	<a href="https://twitter.com/martaa_66" target="_blank">martaa_66</a>	2	0	1	503	331	9236	Amposta, Catalunya	123
@martaauba	<a href="https://twitter.com/martaauba" target="_blank">martaauba</a>	0	1	0					307
@MARTACANET1	<a href="https://twitter.com/MARTACANET1" target="_blank">MARTACANET1</a>	3	0	1	153	159	877		006
@Martacasals2	<a href="https://twitter.com/Martacasals2" target="_blank">Martacasals2</a>	1	0	1	33	122	216	Bellpuig, Espanya	076
@Martacat71	<a href="https://twitter.com/Martacat71" target="_blank">Martacat71</a>	1	0	1	64	102	4092	Barcelona	012
@Martadescans	<a href="https://twitter.com/Martadescans" target="_blank">Martadescans</a>	5	0	1	7	102	1508		004
@MartadTormo	<a href="https://twitter.com/MartadTormo" target="_blank">MartadTormo</a>	2	0	1	116	207	413		003
@martaestevep	<a href="https://twitter.com/martaestevep" target="_blank">martaestevep</a>	3	0	1	259	365	3972	Catalunya	009
@martafcoll	<a href="https://twitter.com/martafcoll" target="_blank">martafcoll</a>	3	0	1	770	1606	4863	Vilassar de Mar, Espanya	018
@martafonollosa	<a href="https://twitter.com/martafonollosa" target="_blank">martafonollosa</a>	4	0	1	53	139	1468		009
@MartaHPH	<a href="https://twitter.com/MartaHPH" target="_blank">MartaHPH</a>	1	0	1	119	705	637	Barcelona, Spain	106
@martahugma	<a href="https://twitter.com/martahugma" target="_blank">martahugma</a>	2	1	0	434	521	1100	Montornès de Segarra	306
@MartaKP2	<a href="https://twitter.com/MartaKP2" target="_blank">MartaKP2</a>	0	2	0					167
@MartaMarfany	<a href="https://twitter.com/MartaMarfany" target="_blank">MartaMarfany</a>	5	7	0	377	565	3309	Catalunya	145
@martapfdez90	<a href="https://twitter.com/martapfdez90" target="_blank">martapfdez90</a>	5	0	1	25465	21394	32245	Barcelona-Sants	104
@Martaramos04	<a href="https://twitter.com/Martaramos04" target="_blank">Martaramos04</a>	2	0	1	15	94	485		012
@martaribera7	<a href="https://twitter.com/martaribera7" target="_blank">martaribera7</a>	1	0	1	104	211	991	hemisferi nord	009
@Martastfbll	<a href="https://twitter.com/Martastfbll" target="_blank">Martastfbll</a>	4	0	1	98	458	1652		181
@martasubira	<a href="https://twitter.com/martasubira" target="_blank">martasubira</a>	6	0	1	4378	2576	15363	Sant Cugat del Vallès	003
@Martatom20	<a href="https://twitter.com/Martatom20" target="_blank">Martatom20</a>	2	0	1	10	62	264		007
@martiboigues	<a href="https://twitter.com/martiboigues" target="_blank">martiboigues</a>	2	2	0	3714	1915	15982	Girona	159
@MartiCDP	<a href="https://twitter.com/MartiCDP" target="_blank">MartiCDP</a>	8	0	1	193	957	5050	SuriWorld	010
@martigenis	<a href="https://twitter.com/martigenis" target="_blank">martigenis</a>	5	0	1	97	131	3651	barcelona	084
@martiguro	<a href="https://twitter.com/martiguro" target="_blank">martiguro</a>	1	0	1	13	120	12		281
@MartiHatikva	<a href="https://twitter.com/MartiHatikva" target="_blank">MartiHatikva</a>	3	0	1	241	619	1670		009
@martinegea2	<a href="https://twitter.com/martinegea2" target="_blank">martinegea2</a>	1	0	1	17	50	104		080
@martinetxa	<a href="https://twitter.com/martinetxa" target="_blank">martinetxa</a>	11	0	1	672	1013	34003		067
@MartiTegidoCAT	<a href="https://twitter.com/MartiTegidoCAT" target="_blank">MartiTegidoCAT</a>	4	0	1	173	357	2886		102
@martiverges	<a href="https://twitter.com/martiverges" target="_blank">martiverges</a>	2	0	1	2420	2362	24902	Arenys de Munt  (Catalunya)	029
@martoneta73	<a href="https://twitter.com/martoneta73" target="_blank">martoneta73</a>	1	1	0	261	371	9604		305
@MartonsyeBravo	<a href="https://twitter.com/MartonsyeBravo" target="_blank">MartonsyeBravo</a>	2	0	1	45	227	527	Barcelona, España	012
@marultramar	<a href="https://twitter.com/marultramar" target="_blank">marultramar</a>	4	0	1	207	373	6292	Girona, Catalunya	009
@maschiodante	<a href="https://twitter.com/maschiodante" target="_blank">maschiodante</a>	1	0	1	163	1136	1469		014
@MasoQueralt	<a href="https://twitter.com/MasoQueralt" target="_blank">MasoQueralt</a>	18	0	1	86	166	6584		009
@masso_sergi	<a href="https://twitter.com/masso_sergi" target="_blank">masso_sergi</a>	1	0	1	27	120	2361		042
@Mater_audacia	<a href="https://twitter.com/Mater_audacia" target="_blank">Mater_audacia</a>	31	0	1	1656	1151	78420	República de Catalunya	004
@MateuMirai	<a href="https://twitter.com/MateuMirai" target="_blank">MateuMirai</a>	17	0	1	612	1779	19372	Barcelona, Catalunya, PPCC	084
@maxamatalvarez	<a href="https://twitter.com/maxamatalvarez" target="_blank">maxamatalvarez</a>	4	0	2	32	149	130		076
@maxijoan	<a href="https://twitter.com/maxijoan" target="_blank">maxijoan</a>	9	0	1	286	909	12268	Tarragona, Spain	009
@maximo_pain	<a href="https://twitter.com/maximo_pain" target="_blank">maximo_pain</a>	2	0	1	429	636	11953		330
@MAxiuxiueig	<a href="https://twitter.com/MAxiuxiueig" target="_blank">MAxiuxiueig</a>	40	0	2	880	1107	41286	Catalunya	012
@mayday25672	<a href="https://twitter.com/mayday25672" target="_blank">mayday25672</a>	1	0	1	11	116	513	BCN - CATALUNYA	076
@MayteLozanoRub1	<a href="https://twitter.com/MayteLozanoRub1" target="_blank">MayteLozanoRub1</a>	8	0	1	1790	2215	52017	Barcelona CATALUNYA	004
@Mbaltanas	<a href="https://twitter.com/Mbaltanas" target="_blank">Mbaltanas</a>	2	0	1	124	197	295		236
@mbaraj1971	<a href="https://twitter.com/mbaraj1971" target="_blank">mbaraj1971</a>	2	0	1	150	580	4242		018
@mcalderonmirada	<a href="https://twitter.com/mcalderonmirada" target="_blank">mcalderonmirada</a>	4	0	1	98	456	1798	Barcelona	003
@Mcarmejimenez	<a href="https://twitter.com/Mcarmejimenez" target="_blank">Mcarmejimenez</a>	9	0	1	109	92	13230		012
@MCarmeRocaCosta	<a href="https://twitter.com/MCarmeRocaCosta" target="_blank">MCarmeRocaCosta</a>	1	0	1	1610	1080	3827	Barcelona	116
@mccorominas	<a href="https://twitter.com/mccorominas" target="_blank">mccorominas</a>	8	0	2	370	479	13103		076
@mcote16	<a href="https://twitter.com/mcote16" target="_blank">mcote16</a>	4	0	1	70	167	1036		009
@MdelMarRV	<a href="https://twitter.com/MdelMarRV" target="_blank">MdelMarRV</a>	9	0	4	398	883	17538	Catalonia	009
@mdemaite	<a href="https://twitter.com/mdemaite" target="_blank">mdemaite</a>	2	0	1	27	191	241	Tortosa	012
@MdeRatlles	<a href="https://twitter.com/MdeRatlles" target="_blank">MdeRatlles</a>	8	0	2	1169	1448	14319	Planeta Terra	006
